"","Date","Contributor","Address","City","State","Zip","Occupation","Employer","Principal Officer","Amount","CPF ID","Recipient","Tender Type ID","Tender Type Description","Record Type ID","Record Type Description","Source Description","Year","Question","Category_PID"
"539","10/15/2020","Volkswagen Group of America","2200 Ferdinand Porsche Dr","Herndon","VA","20171",NA,NA,NA,1776.46,95471,"Coalition for Safe and Secure Data",0,NA,405,"Corporate Inkind Contribution","2020 Oct 20th Report","2020","Q1 2020","Corporate"
"540","10/5/2020","Hyundai USA","10550 Talbert Ave","Foundation Valley","CA","92708",NA,NA,NA,634969.5,95471,"Coalition for Safe and Secure Data",0,"Not Specified",211,"Business Contribution","2020 Oct 20th Report","2020","Q1 2020","Corporate"
"541","10/1/2020","Alliance For Automotive Innovation","1050 K St Nw Ste 650","Washington","DC","20001",NA,NA,NA,23386.76,95471,"Coalition for Safe and Secure Data",0,NA,405,"Corporate Inkind Contribution","2020 Oct 5th Report","2020","Q1 2020","Corporate"
"542","9/30/2020","General Motors Company","300 Renaissance Center","Detroit","MI","48243",NA,NA,NA,4744.58,95471,"Coalition for Safe and Secure Data",0,NA,405,"Corporate Inkind Contribution","2020 Oct 5th Report","2020","Q1 2020","Corporate"
"543","9/15/2020","Alliance For Automotive Innovation","1050 K St Nw Ste 650","Washington","DC","20001",NA,NA,NA,17000,95471,"Coalition for Safe and Secure Data",0,NA,405,"Corporate Inkind Contribution","2020 Sept 20th Report","2020","Q1 2020","Corporate"
"544","9/1/2020","Mazda USA","200 Spectrum #100","Irvine","CA","92618",NA,NA,NA,249113,95471,"Coalition for Safe and Secure Data",0,"Not Specified",211,"Business Contribution","2020 Sept 20th Report","2020","Q1 2020","Corporate"
"545","8/28/2020","Daimler Mercedes-Benz USA","One Mercedes-Benz Dr","Sandy Springs","GA","30328",NA,NA,NA,2e+05,95471,"Coalition for Safe and Secure Data",0,"Not Specified",211,"Business Contribution","2020 60th Day Preceding Election Report","2020","Q1 2020","Corporate"
"546","8/28/2020","Hyundai USA","10550 Talbert Ave","Fountain Valley","CA","92708",NA,NA,NA,634969.5,95471,"Coalition for Safe and Secure Data",0,"Not Specified",211,"Business Contribution","2020 60th Day Preceding Election Report","2020","Q1 2020","Corporate"
"547","8/28/2020","Subaru of America Inc","One Subaru Dr","Camden","NJ","08103",NA,NA,NA,626125,95471,"Coalition for Safe and Secure Data",0,"Not Specified",211,"Business Contribution","2020 60th Day Preceding Election Report","2020","Q1 2020","Corporate"
"548","8/24/2020","General Motors","300 Renaissance Dr W","Detroit","MI","48265",NA,NA,NA,5147424,95471,"Coalition for Safe and Secure Data",0,"Not Specified",211,"Business Contribution","2020 60th Day Preceding Election Report","2020","Q1 2020","Corporate"
"549","8/21/2020","BMW of North America, LLC","300 Chestnut Ridge Rd","Woodcliff Lake","NJ","07677",NA,NA,NA,2e+05,95471,"Coalition for Safe and Secure Data",0,"Not Specified",211,"Business Contribution","2020 60th Day Preceding Election Report","2020","Q1 2020","Corporate"
"550","8/21/2020","Volkswagen Group of America","2200 Ferdinand Porsche Dr","Herndon","VA","20171",NA,NA,NA,250000,95471,"Coalition for Safe and Secure Data",0,"Not Specified",211,"Business Contribution","2020 60th Day Preceding Election Report","2020","Q1 2020","Corporate"
"551","8/20/2020","Nissan North America Inc.","One Nissan Way","Franklin","TN","37067",NA,NA,NA,2406924,95471,"Coalition for Safe and Secure Data",0,"Not Specified",211,"Business Contribution","2020 60th Day Preceding Election Report","2020","Q1 2020","Corporate"
"552","8/3/2020","FCA US LLC","1000 Chrysler Dr","Auburn Hills","MI","48326",NA,NA,NA,1956041,95471,"Coalition for Safe and Secure Data",0,"Not Specified",211,"Business Contribution","2020 60th Day Preceding Election Report","2020","Q1 2020","Corporate"
"553","7/23/2020","Ford Motor Company","1 American Rd","Dearborn","MI","48126",NA,NA,NA,4190830,95471,"Coalition for Safe and Secure Data",0,"Not Specified",211,"Business Contribution","2020 60th Day Preceding Election Report","2020","Q1 2020","Corporate"
"554","7/21/2020","Kia Motors America, Inc.","111 Peters Canyon Rd","Irvine","CA","92606",NA,NA,NA,1100611,95471,"Coalition for Safe and Secure Data",0,"Not Specified",211,"Business Contribution","2020 60th Day Preceding Election Report","2020","Q1 2020","Corporate"
"555","7/15/2020","Toyota Motor North America, Inc","6565 Headquarters Dr","Plano","TX","75024",NA,NA,NA,4262874,95471,"Coalition for Safe and Secure Data",0,"Not Specified",211,"Business Contribution","2020 60th Day Preceding Election Report","2020","Q1 2020","Corporate"
"556","7/10/2020","American Honda Motor Co., Inc.","1919 Torrance Blvd","Torrance","CA","90501",NA,NA,NA,2876420,95471,"Coalition for Safe and Secure Data",0,"Not Specified",211,"Business Contribution","2020 60th Day Preceding Election Report","2020","Q1 2020","Corporate"
"557","12/4/2019","BMW of North America LLC","300 Chestnut Ridge Rd","Woodcliff Lake","NJ","07677",NA,NA,NA,38453,95471,"Coalition for Safe and Secure Data",0,"Not Specified",211,"Business Contribution","2019 Year-end Report","2020","Q1 2020","Corporate"
"558","12/4/2019","Hyundai USA","10550 Talbert Ave","Fountain Valley","CA","92708",NA,NA,NA,90000,95471,"Coalition for Safe and Secure Data",0,"Not Specified",211,"Business Contribution","2019 Year-end Report","2020","Q1 2020","Corporate"
"559","12/4/2019","Kia Motors America, Inc.","111 Peters Canyon Rd","Irvine","CA","92606",NA,NA,NA,90000,95471,"Coalition for Safe and Secure Data",0,"Not Specified",211,"Business Contribution","2019 Year-end Report","2020","Q1 2020","Corporate"
"560","12/4/2019","Subaru of America Inc","One Subaru Dr","Camden","NJ","08103",NA,NA,NA,90000,95471,"Coalition for Safe and Secure Data",0,"Not Specified",211,"Business Contribution","2019 Year-end Report","2020","Q1 2020","Corporate"
"561","12/4/2019","Volkswagen Group of America","2200 Ferdinand Porsche Dr","Herndon","VA","20171",NA,NA,NA,48307,95471,"Coalition for Safe and Secure Data",0,"Not Specified",211,"Business Contribution","2019 Year-end Report","2020","Q1 2020","Corporate"
"562","12/4/2019","Volvo Group North America","7900 National Service Rd","Greensboro","NC","27409",NA,NA,NA,5355,95471,"Coalition for Safe and Secure Data",0,"Not Specified",211,"Business Contribution","2019 Year-end Report","2020","Q1 2020","Corporate"
"563","11/12/2019","FCA US LLC","1000 Chrysler Dr","Auburn Hills","MI","48326",NA,NA,NA,234878,95471,"Coalition for Safe and Secure Data",0,"Not Specified",211,"Business Contribution","2019 Year-end Report","2020","Q1 2020","Corporate"
"564","11/12/2019","Ford Motor Company","1 American Rd","Dearborn","MI","48126",NA,NA,NA,267946,95471,"Coalition for Safe and Secure Data",0,"Not Specified",211,"Business Contribution","2019 Year-end Report","2020","Q1 2020","Corporate"
"565","11/12/2019","General Motors","300 Renaissance Dr W","Detroit","MI","48265",NA,NA,NA,315455.86,95471,"Coalition for Safe and Secure Data",0,"Not Specified",211,"Business Contribution","2019 Year-end Report","2020","Q1 2020","Corporate"
"566","10/31/2019","American Honda Motor Co., Inc","1919 Torrance Blvd","Torrance","CA","90501",NA,NA,NA,90000,95471,"Coalition for Safe and Secure Data",0,"Not Specified",211,"Business Contribution","2019 Year-end Report","2020","Q1 2020","Corporate"
"567","10/31/2019","Association of Global Automakers","1050 K St Nw Ste 650","Washington","DC","20001",NA,NA,NA,90000,95471,"Coalition for Safe and Secure Data",0,"Not Specified",211,"Business Contribution","2019 Year-end Report","2020","Q1 2020","Corporate"
"568","10/31/2019","Mitsubishi Motors North America","6400 Katella Ave","Cypress","CA","90630",NA,NA,NA,17260,95471,"Coalition for Safe and Secure Data",0,"Not Specified",211,"Business Contribution","2019 Year-end Report","2020","Q1 2020","Corporate"
"569","9/25/2019","Jaguar Land Rover North America","100 Jaguar Land Rover Way","Mahwah","NJ","07495",NA,NA,NA,15687,95471,"Coalition for Safe and Secure Data",0,"Not Specified",211,"Business Contribution","2019 Initial Report (BQ)","2020","Q1 2020","Corporate"
"570","9/3/2019","Toyota Motor North America, Inc","6565 Headquarters Dr","Plano","TX","75024",NA,NA,NA,256135,95471,"Coalition for Safe and Secure Data",0,"Not Specified",211,"Business Contribution","2019 Initial Report (BQ)","2020","Q1 2020","Corporate"
"571","7/22/2019","Volvo Group North America","7900 National Service Rd","Greensboro","NC","27409",NA,NA,NA,5355,95471,"Coalition for Safe and Secure Data",0,"Not Specified",211,"Business Contribution","2019 Initial Report (BQ)","2020","Q1 2020","Corporate"
"572","7/15/2019","Mazda USA","200 Spectrum #100","Irvine","CA","92618",NA,NA,NA,31871,95471,"Coalition for Safe and Secure Data",0,"Not Specified",211,"Business Contribution","2019 Initial Report (BQ)","2020","Q1 2020","Corporate"
"573","11/15/2020","Represent.Us","P.O. Box 60008","Florence","MA","01062",NA,NA,NA,78,95466,"Ranked Choice Voting 2020 Committee",0,NA,405,"Corporate Inkind Contribution","2020 Nov 20th Report","2020","Q2 2020","Corporate"
"574","11/15/2020","Represent.Us","P.O. Box 60008","Florence","MA","01062",NA,NA,NA,36.37,95466,"Ranked Choice Voting 2020 Committee",0,NA,405,"Corporate Inkind Contribution","2020 Nov 20th Report","2020","Q2 2020","Corporate"
"575","11/1/2020","Represent.Us","P.O. Box 60008","Florence","MA","01062",NA,NA,NA,561.64,95466,"Ranked Choice Voting 2020 Committee",0,NA,405,"Corporate Inkind Contribution","2020 Nov 5th Report","2020","Q2 2020","Corporate"
"576","11/1/2020","Represent.Us","P.O. Box 60008","Florence","MA","01062",NA,NA,NA,600.95,95466,"Ranked Choice Voting 2020 Committee",0,NA,405,"Corporate Inkind Contribution","2020 Nov 5th Report","2020","Q2 2020","Corporate"
"577","10/30/2020","Common Cause Massachusetts","11 Beacon Street","Boston","MA","02108",NA,NA,NA,14000,95466,"Ranked Choice Voting 2020 Committee",0,NA,405,"Corporate Inkind Contribution","2020 Nov 5th Report","2020","Q2 2020","Corporate"
"578","10/30/2020","Common Cause Massachusetts","11 Beacon Street","Boston","MA","02108",NA,NA,NA,10796.85,95466,"Ranked Choice Voting 2020 Committee",0,NA,405,"Corporate Inkind Contribution","2020 Nov 5th Report","2020","Q2 2020","Corporate"
"579","10/28/2020","Action Now Initiative","1717 West Loop South, Suite 1800","Houston","TX","77027",NA,NA,NA,3e+05,95466,"Ranked Choice Voting 2020 Committee",0,"Not Specified",211,"Business Contribution","2020 Nov 5th Report","2020","Q2 2020","Corporate"
"580","10/19/2020","4 Score 7","110 W End Ave Apt 19a","New York","NY","10023",NA,NA,NA,15000,95466,"Ranked Choice Voting 2020 Committee",0,"Not Specified",211,"Business Contribution","2020 Nov 5th Report","2020","Q2 2020","Corporate"
"581","10/19/2020","Election Reformers Network Inc.","7600 Wisconsin Ave Ste 1010","Bethesda","MD","20814",NA,NA,NA,5000,95466,"Ranked Choice Voting 2020 Committee",0,"Not Specified",211,"Business Contribution","2020 Nov 5th Report","2020","Q2 2020","Corporate"
"582","10/15/2020","Represent.Us","P.O. Box 60008","Florence","MA","01062",NA,NA,NA,205.52,95466,"Ranked Choice Voting 2020 Committee",0,NA,405,"Corporate Inkind Contribution","2020 Oct 20th Report","2020","Q2 2020","Corporate"
"583","10/15/2020","Represent.Us","Po. Box 60008","Florence","MA","01062",NA,NA,NA,39.43,95466,"Ranked Choice Voting 2020 Committee",0,NA,405,"Corporate Inkind Contribution","2020 Oct 20th Report","2020","Q2 2020","Corporate"
"584","10/8/2020","Action Now Initiative","1717 West Loop South, Suite 1800","Houston","TX","77027",NA,NA,NA,326000,95466,"Ranked Choice Voting 2020 Committee",0,"Not Specified",211,"Business Contribution","2020 Oct 20th Report","2020","Q2 2020","Corporate"
"585","10/7/2020","4 Score 7","110 W End Ave Apt 19a","New York","NY","10023",NA,NA,NA,25000,95466,"Ranked Choice Voting 2020 Committee",0,"Not Specified",211,"Business Contribution","2020 Oct 20th Report","2020","Q2 2020","Corporate"
"586","9/30/2020","Represent.Us","P.O. Box 60008","Florence","MA","01062",NA,NA,NA,359.47,95466,"Ranked Choice Voting 2020 Committee",0,NA,405,"Corporate Inkind Contribution","2020 Oct 5th Report","2020","Q2 2020","Corporate"
"587","9/30/2020","Represent.Us","P.O. Box 60008","Florence","MA","01062",NA,NA,NA,50.75,95466,"Ranked Choice Voting 2020 Committee",0,NA,405,"Corporate Inkind Contribution","2020 Oct 5th Report","2020","Q2 2020","Corporate"
"588","9/30/2020","Represent.Us","P.O. Box 60008","Florence","MA","01062",NA,NA,NA,1687.95,95466,"Ranked Choice Voting 2020 Committee",0,NA,405,"Corporate Inkind Contribution","2020 Oct 5th Report","2020","Q2 2020","Corporate"
"589","9/15/2020","Represent.Us","P.O. Box 60008","Florence","MA","01062",NA,NA,NA,593.22,95466,"Ranked Choice Voting 2020 Committee",0,NA,405,"Corporate Inkind Contribution","2020 Sept 20th Report","2020","Q2 2020","Corporate"
"590","9/15/2020","Represent.Us","P.O. Box 60008","Florence","MA","01062",NA,NA,NA,8.79,95466,"Ranked Choice Voting 2020 Committee",0,NA,405,"Corporate Inkind Contribution","2020 Sept 20th Report","2020","Q2 2020","Corporate"
"591","9/8/2020","Voter Choice Education Fund, Inc.","44 Temple Place","Boston","MA","02111",NA,NA,NA,25000,95466,"Ranked Choice Voting 2020 Committee",0,"Not Specified",211,"Business Contribution","2020 Sept 20th Report","2020","Q2 2020","Corporate"
"592","9/4/2020","Action Now Initiative","1717 West Loop South, Suite 1800","Houston","TX","77027",NA,NA,NA,118850,95466,"Ranked Choice Voting 2020 Committee",0,NA,405,"Corporate Inkind Contribution","2020 Sept 20th Report","2020","Q2 2020","Corporate"
"593","9/4/2020","Action Now Initiative","1717 West Loop South, Suite 1800","Houston","TX","77027",NA,NA,NA,15000,95466,"Ranked Choice Voting 2020 Committee",0,NA,405,"Corporate Inkind Contribution","2020 Sept 20th Report","2020","Q2 2020","Corporate"
"594","9/3/2020","Action Now Initiative","1717 West Loop South, Suite 1800","Houston","TX","77027",NA,NA,NA,538007,95466,"Ranked Choice Voting 2020 Committee",0,"Not Specified",211,"Business Contribution","2020 Sept 20th Report","2020","Q2 2020","Corporate"
"595","8/30/2020","Represent.Us","P.O. Box 60008","Florence","MA","01062",NA,NA,NA,8387.27,95466,"Ranked Choice Voting 2020 Committee",0,NA,405,"Corporate Inkind Contribution","2020 60th Day Preceding Election Report","2020","Q2 2020","Corporate"
"596","8/30/2020","Represent.Us","P.O. Box 60008","Florence","MA","01062",NA,NA,NA,115.82,95466,"Ranked Choice Voting 2020 Committee",0,NA,405,"Corporate Inkind Contribution","2020 60th Day Preceding Election Report","2020","Q2 2020","Corporate"
"597","8/19/2020","Action Now Initiative","1717 West Loop South, Suite 1800","Houston","TX","77027",NA,NA,NA,750000,95466,"Ranked Choice Voting 2020 Committee",0,"Not Specified",211,"Business Contribution","2020 60th Day Preceding Election Report","2020","Q2 2020","Corporate"
"598","7/23/2020","Action Now Initiative","1717 West Loop South, Suite 1800","Houston","TX","77027",NA,NA,NA,5000,95466,"Ranked Choice Voting 2020 Committee",0,NA,405,"Corporate Inkind Contribution","2020 60th Day Preceding Election Report","2020","Q2 2020","Corporate"
"599","7/3/2020","Level The Playing Field Inc.","Po Box 25554","Alexandria","VA","22313",NA,NA,NA,35000,95466,"Ranked Choice Voting 2020 Committee",0,"Not Specified",211,"Business Contribution","2020 60th Day Preceding Election Report","2020","Q2 2020","Corporate"
"600","6/26/2020","Unite America","6000 E Evans Ave Suite 1-121","Denver","CO","80222",NA,NA,NA,50000,95466,"Ranked Choice Voting 2020 Committee",0,"Not Specified",211,"Business Contribution","2020 60th Day Preceding Election Report","2020","Q2 2020","Corporate"
"601","6/12/2020","Action Now Initiative","1717 West Loop South, Suite 1800","Houston","TX","77027",NA,NA,NA,111993,95466,"Ranked Choice Voting 2020 Committee",0,"Not Specified",211,"Business Contribution","2020 60th Day Preceding Election Report","2020","Q2 2020","Corporate"
"602","3/20/2020","Action Now Initiative","1717 West Loop South, Suite 1800","Houston","TX","77027",NA,NA,NA,4e+05,95466,"Ranked Choice Voting 2020 Committee",0,"Not Specified",211,"Business Contribution","2020 60th Day Preceding Election Report","2020","Q2 2020","Corporate"
"603","3/4/2020","Unite America","6000 E Evans Ave Suite 1-121","Denver","CO","80222",NA,NA,NA,145000,95466,"Ranked Choice Voting 2020 Committee",0,"Not Specified",211,"Business Contribution","2020 60th Day Preceding Election Report","2020","Q2 2020","Corporate"
"604","1/9/2020","Action Now Initiative","1717 West Loop South, Suite 1800","Houston","TX","77027",NA,NA,NA,3e+05,95466,"Ranked Choice Voting 2020 Committee",0,"Not Specified",211,"Business Contribution","2020 60th Day Preceding Election Report","2020","Q2 2020","Corporate"
"605","1/7/2020","Election Reformers Network Inc.","7600 Wisconsin Ave Suite 1010","Bethesda","MD","20814",NA,NA,NA,10000,95466,"Ranked Choice Voting 2020 Committee",0,"Not Specified",211,"Business Contribution","2020 60th Day Preceding Election Report","2020","Q2 2020","Corporate"
"606","11/22/2019","Easthampton Voters For Ranked Choice Voting","48 Parsons St Unit 6","Easthampton","MA","01027",NA,NA,NA,52.21,95466,"Ranked Choice Voting 2020 Committee",0,"Not Specified",211,"Business Contribution","2019 Year-end Report","2020","Q2 2020","Corporate"
"607","11/14/2019","Unite America","6000 E Evans Ave Suite 1-121","Denver","CO","80222",NA,NA,NA,250000,95466,"Ranked Choice Voting 2020 Committee",0,"Not Specified",211,"Business Contribution","2019 Year-end Report","2020","Q2 2020","Corporate"
"608","10/18/2019","Action Now Initiative","1717 West Loop South, Suite 1800","Houston","TX","77027",NA,NA,NA,4e+05,95466,"Ranked Choice Voting 2020 Committee",0,"Not Specified",211,"Business Contribution","2019 Year-end Report","2020","Q2 2020","Corporate"
"609","7/26/2019","Action Now Initiative","1717 West Loop South, Suite 1800","Houston","TX","77027",NA,NA,NA,4e+05,95466,"Ranked Choice Voting 2020 Committee",0,"Not Specified",211,"Business Contribution","2019 Year-end Report","2020","Q2 2020","Corporate"
"610","5/24/2019","Independent Voter Project","2700 Adams Avenue Suite 209","San Diego","CA","92116",NA,NA,NA,5000,95466,"Ranked Choice Voting 2020 Committee",0,"Not Specified",211,"Business Contribution","2019 Year-end Report","2020","Q2 2020","Corporate"
"611","9/30/2019","Massachusetts Health & Hospital Assoc",NA,NA,NA,NA,NA,NA,NA,764194.38,95455,"Coalition to Protect Patient Safety",0,NA,406,"Corporate Loan Forgiveness","2019 Dissolution Report","2018","Q1 2018","Corporate Loan Forgiveness"
"612","12/28/2018","Steward Health Care System LLC","30 Perwal St","Westwood","MA","02090",NA,NA,NA,75000,95455,"Coalition to Protect Patient Safety",0,"Not Specified",211,"Business Contribution","2018 Year-end Report","2018","Q1 2018","Corporate"
"613","10/23/2019","American Promise Initiatve","33 Bradford Street","Concord","Ma","01742",NA,NA,NA,3233.3,95448,"People Govern, Not Money",0,NA,406,"Corporate Loan Forgiveness","2019 Dissolution Report","2018","Q2 2018","Corporate Loan Forgiveness"
"614","10/23/2019","Ballot Access Management, LLC","165 New Boston St., Ste. 283","Woburn","MA","01801",NA,NA,NA,5000,95448,"People Govern, Not Money",0,NA,406,"Corporate Loan Forgiveness","2019 Dissolution Report","2018","Q2 2018","Corporate Loan Forgiveness"
"615","10/23/2019","Clements, Jeffrey",NA,NA,NA,NA,NA,NA,NA,10000,95448,"People Govern, Not Money",0,NA,406,"Corporate Loan Forgiveness","2019 Dissolution Report","2018","Q2 2018","Corporate Loan Forgiveness"
"616","1/28/2019","BOSTON BRUINS","100 LEGENDS WAY","BOSTON","MA","02114",NA,NA,NA,25000,95442,"Freedom for All Massachusetts, Inc.",0,"Not Specified",211,"Business Contribution","2019 Year-end Report","2018","Q3 2018","Corporate"
"617","1/11/2019","BOSTON SCIENTIFIC","100 BOSTON SCIENTIFIC WAY","MARLBOROUGH","MA","01752",NA,NA,NA,5000,95442,"Freedom for All Massachusetts, Inc.",0,"Not Specified",211,"Business Contribution","2019 Year-end Report","2018","Q3 2018","Corporate"
